21612,,-999.999
,,3.093
01:Graph01,,3.093
mm,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.093
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.092
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.091
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.091
,,3.091
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.09
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.089
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
,,3.09
