65287,,2.169
,,2.169
01:Graph01,,2.169
mm,,2.169
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.169
,,2.168
,,2.168
,,2.167
,,2.167
,,2.168
,,2.169
,,2.170
,,2.170
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.172
,,2.172
,,2.171
,,2.171
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.172
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.169
,,2.169
,,2.169
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.169
,,2.169
,,2.169
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.170
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
,,2.171
